Euryblattula,Euryblattula lingulata,118.324997,40.910000

Euryblattula,Euryblattula monchis,111.889999,26.490000

Euryblattula,Euryblattula obliqua,113.449997,27.350000

Euryblattula,Euryblattula opima,113.449997,27.350000

Euryblattula,Euryblattula pura,113.449997,27.350000

Euryblattula,Euryblattula sparsa,72.128998,40.250000

Eustegasta,Eustegasta ruficeps,39.340000,-6.870000

Euthlastoblatta,Euthlastoblatta,-70.750000,19.583332

Flabellites,Flabellites latus,13.207222,49.713055

Fonsecablatta,Fonsecablatta patricioi,-43.299999,-20.155001

Fortiblatta,Fortiblatta cuspicolor,119.238609,41.316387

Francotermes,Francotermes bauzilensis,4.682000,44.678001

Friciella,Friciella aurea,13.207222,49.713055

Friedrichsthalia,Friedrichsthalia blatteri,7.095000,49.325001

Fusiblatta,Fusiblatta arcuata,117.605003,40.959999

Fusiblatta,Fusiblatta dongchangtaiensis,125.175003,41.695000

Fuzia,Fuzia dadao,119.238609,41.316387

Garmitermes,Garmitermes succineus,19.940001,54.869999

Ginormotermes,Ginormotermes rex,96.720001,26.360001

Globula,Globula lake,-0.694000,45.935001

Glyptotermes,Glyptotermes grimaldii,-70.750000,19.583332

Glyptotermes,Glyptotermes paleoliberatus,-70.750000,19.583332

Glyptotermes,Glyptotermes pusillus,39.340000,-6.870000

Glyptotermes,Glyptotermes shandongianus,118.714996,36.549999

Glyptotermites,Glyptotermites assmuthi,9.525000,48.574001

Gnathamitermes,Gnathamitermes rousei,-116.825279,34.944168

Gnathotermes,Gnathotermes,-116.833336,34.950001

Gondwablatta,Gondwablatta abrahami,34.883331,32.450001

Gondwanoblatta,Gondwanoblatta reticulata,74.940002,34.060001

Gongyloblatta,Gongyloblatta fritschi,13.207222,49.713055

Goniomylacris,Goniomylacris pauper,-76.394997,40.605000

Graciliblatta,Graciliblatta bella,119.238609,41.316387

Grandocularis,Grandocularis kurnubinsi,35.540001,32.110001

Grypoblattina,Grypoblattina chandesrisi,2.775000,50.419998

Grypoblattina,Grypoblattina phaseolus,2.775000,50.419998

Grypoblattina,Grypoblattina robineti,2.775000,50.419998

Grypoblattites,Grypoblattites flabellatus,86.779999,55.130001

Grypoblattites,Grypoblattites tortuosus,86.779999,55.130001

Gurvanoblatta,Gurvanoblatta ichesnurensis,93.948997,46.377998

Gurvanoblatta,Gurvanoblatta mongolica,93.948997,46.377998

Gyatermes,Gyatermes naganoensis,137.654999,35.227001

Gyatermes,Gyatermes styriensis,15.795833,46.942223

Gyna,Gyna obesa,2.900000,46.099998

Gyroblatta,Gyroblatta clarki,-71.400002,41.799999

Gyroblatta,Gyroblatta scapularis,-71.400002,41.799999

Habroblattula,Habroblattula drepanoides,120.834999,41.615002

Hemimylacrella,Hemimylacrella leptophlebiopsis,86.779999,55.130001

Hemimylacrella,Hemimylacrella mammothi,-76.500000,40.625000

Hemimylacris,Hemimylacris,-62.605000,45.540001

Hemimylacris,Hemimylacris ampla,6.610000,49.049999

Hemimylacris,Hemimylacris bassleri,-79.089996,39.540001

Hemimylacris,Hemimylacris clintoniana,-93.769997,38.360001

Hemimylacris,Hemimylacris convexa,-3.912500,51.707500

Hemimylacris,Hemimylacris ramificata,-76.391998,40.595001

Hermosablatta,Hermosablatta,-67.555000,-29.752001

Hermosablatta,Hermosablatta crassatella,-67.766670,-29.883333

Hermosablatta,Hermosablatta pectinata,-67.766670,-29.883333

Hermosablatta,Hermosablatta pygmaea,-69.113998,-29.080999

Hesperoblatta,Hesperoblatta secunda,96.445000,61.580002

Hesperoblatta,Hesperoblatta vishniakovae,96.445000,61.580002

Heterotermes,Heterotermes,-92.699997,17.150000

Heterotermes,Heterotermes eocenicus,19.940001,54.869999

Heterotermes,Heterotermes primaevus,-92.529999,17.075001

Hispanoblatta,Hispanoblatta sumptuosa,-2.008000,40.126999

Hodotermitidae,Hodotermitidae,18.666668,16.333332

Hodotermopsis,Hodotermopsis iwatensis,140.895004,39.689999

Holocompsa,Holocompsa,-70.750000,19.583332

Holocompsa,Holocompsa abbreviata,-70.750000,19.583332

Holocompsa,Holocompsa nigra,-70.750000,19.583332

Hololampra,Hololampra (Lobolampra) succini,19.940001,54.869999

Homoeogamia,Homoeogamia ventriosa,-105.283333,38.916668

Hongaya,Hongaya elegans,107.129997,20.965000

Hsuopterites,Hsuopterites rotundus,109.839996,35.000000

Huaxiatermes,Huaxiatermes huangi,116.080002,39.799999

Huguenotermes,Huguenotermes septimaniensis,4.180000,44.090000

Idanotermes,Idanotermes desioculus,19.940001,54.869999

Idiomylacris,Idiomylacris gracilis,-76.391998,40.595001

Ignaroblatta,Ignaroblatta,86.779999,55.130001

Ignaroblatta,Ignaroblatta panda,86.779999,55.130001

Ignaroblatta,Ignaroblatta rectisubcosta,86.779999,55.130001

Ignaroblatta,Ignaroblatta sibirica,86.779999,55.130001

Ijablatta,Ijablatta maculata,100.309998,54.169998

Incisitermes,Incisitermes krishnai,-92.529999,17.075001

Incisitermes,Incisitermes peritus,-70.750000,19.583332

Irreblatta,Irreblatta relicta,107.796997,45.591999

Ischnoptera,Ischnoptera,-92.699997,17.150000

Ischnoptera,Ischnoptera brunneri,-105.283333,38.916668

Ischnoptera,Ischnoptera gedanensis,19.940001,54.869999

Ischnoptera,Ischnoptera klebsi,19.940001,54.869999

Ischnoptera,Ischnoptera perplexa,19.940001,54.869999

Ishanablattina,Ishanablattina fodinensis,86.595001,55.169998

Isoplates,Isoplates longipennis,11.953611,51.321945

Isoptera,Isoptera,13.316667,50.200001

Itchetuja,Itchetuja aculeata,87.529999,54.497002

